airfoil_name,source,au0,au1,au2,au3,au4,au5,al0,al1,al2,al3,al4,al5
nlf_airfoil_20790,nlf,0.14483994271819772,0.1299438819435691,0.11843670529265675,0.19863044930790144,0.12301549188218738,0.14754106926472602,-0.11971989770662343,-0.02728046163230921,-0.20937684512153437,-0.10682911331503639,-0.14018379550676702,-0.1158358702496131
ft_airfoil_31359,ft,0.2704460379051128,0.4950825311342826,0.24485538824573377,0.5085126674981433,0.25879244699165405,0.45809480656676177,-0.17024588490170442,-0.08087148893594823,-0.11394784276022346,-0.11540710918894513,-0.025274495434828584,-0.07667221298311414
ft_airfoil_36237,ft,0.274368694469693,0.4614617280091021,0.22641799040369262,0.5002366982554517,0.21210517702031378,0.2954866409735001,-0.19229380362077295,-0.044898675526531734,-0.18050463816808332,0.004918856147841568,-0.054127041127044556,0.013827165346997053
nlf_airfoil_77234,nlf,0.1154523751391418,0.18966341716388785,0.1187991716697056,0.25416432726721905,0.13641154041660755,0.21996221032480315,-0.11496528723310653,-0.045457892457368206,0.04214654819897657,-0.09773465042639842,0.002939683643038435,-0.026112362142470355
nlf_airfoil_80056,nlf,0.1626024978863823,0.09610807337432536,0.12488178397118133,0.06143159492249077,0.07912421133634624,0.03629670181644748,-0.10154516649707834,0.05668049479283253,-0.17483017436113166,0.059314377691947875,-0.11567743212892304,0.006082818253039744
nlf_airfoil_85877,nlf,0.17403131851197023,0.2541352594519914,-0.14459310836004555,0.5559980615643902,-0.20170560415883199,0.4661983395509523,-0.11338536231215704,-0.5201699470911456,0.2862203083138802,-0.7371591928545848,0.33175550249517566,-0.7880265463284734
ft_airfoil_222,ft,0.27073600059909986,0.3315286595046251,0.28050091263665855,0.31496293951933974,0.23280039334668612,0.2644379195068455,-0.24224458942833232,-0.20984532634147635,-0.21783846179942568,-0.20896458768094922,-0.14773377103891752,-0.20376898479647723
nlf_airfoil_29202,nlf,0.19552181139803504,0.31338684725129345,0.23429330424661896,0.500377919938761,0.1108173746141177,0.2522098023397167,-0.12726072777379838,-0.057041086786161155,-0.15066440561440236,-0.03740727188657318,-0.20261683479718715,-0.0593456446898107
nlf_airfoil_37304,nlf,0.07532832757167861,0.1363961317505933,0.06696201255502918,0.1525906389513342,0.10429025683518606,0.14694382657945937,-0.05198172229765935,0.02014452009265387,-0.07878819035300963,0.10548638418200201,-0.03711827768219702,0.15914059825256396
nlf_airfoil_57916,nlf,0.19269015641840168,0.23648012168264393,0.11644022881070633,0.15993197622670624,0.10203171418617725,0.058420399497027514,-0.15380145475094104,-0.1301756069568252,-0.09264195106546826,-0.05498190085774328,-0.07650242232081836,0.024114113625300884
ft_airfoil_60954,ft,0.21479175899475458,0.3558146653844055,0.23841625806253686,0.3784709289786637,0.20711194766772675,0.21405177507839734,-0.14082350886141826,-0.03365704337465758,-0.1505781620544297,-0.028183379990386153,-0.12256773123890417,0.002229150545942594
nlf_airfoil_75675,nlf,0.23269138240902834,0.37995815652822285,0.36139494367185687,0.3010379265190651,0.1256661373688915,0.22732610423286997,-0.1669546288212053,0.055789377103957,-0.11105828558587776,0.00823192402114897,-0.10676612238867998,-0.20620579691133262
ft_airfoil_12144,ft,0.23154213365013812,0.41125330763632784,0.20627690696935666,0.4431218385079218,0.2809727543363371,0.4882184372097438,-0.11945434384457188,-0.02880515815089727,-0.02769486630415325,0.02485405659319345,-0.0616419023593735,0.054953342911989576
nlf_airfoil_19942,nlf,0.22786057772073173,0.7552371080907173,0.004377163086283331,0.8812832788694656,0.11030349814230381,0.874447819098278,-0.15759440661027488,0.02779298740443869,0.017815461964179394,-0.07650486511834194,0.10819556417703105,-0.2918933673860357
nlf_airfoil_8650,nlf,0.15826277006952927,0.232519071194922,0.15658166089663222,0.21689000214756982,0.14361384948056194,0.18042581063905147,-0.12760111666713356,0.11145224365792084,-0.14774564899066822,0.10431999100483763,-0.0991317794462953,0.02353382781736449
ft_airfoil_25029,ft,0.12331220775172941,0.2655337593972259,0.14267254437392055,0.22010326754852547,0.17773542289402589,0.18139534560315107,-0.06267848470408642,0.08169644308946192,-0.0344152472254762,0.08519792985080532,-0.008723178879182683,0.0563141157193976
ft_airfoil_44544,ft,0.1679501822798476,0.1910953828645584,0.17853920398802547,0.194864881843953,0.2002778646805056,0.11435290199295235,-0.14435795878991656,-0.10063830777625962,-0.11400998636634493,-0.14441949515048774,-0.1308215255506608,-0.14046826911883553
nlf_airfoil_83695,nlf,0.23802197991923751,0.019977270215903703,0.2349908952119748,0.08053846752925226,0.15747501212219916,0.1251057324545546,-0.16684202503550238,-0.025030117016485776,-0.2528743295560062,-0.0956721880171271,-0.12723866802189454,-0.09736210347862047
nlf_airfoil_91705,nlf,0.12973906869966,0.1539120374066611,0.12853211209091775,0.08119916370596261,0.09603782013392291,0.03685122719075167,-0.07644244090529312,-0.07153138509143475,-0.07644875438052687,-0.04471285725692442,-0.10976750672378358,-0.05410405304665345
ft_airfoil_18817,ft,0.20342067342627287,0.37793993011522176,0.25270250864314525,0.4066154342300323,0.2912874402429218,0.252071183482609,-0.11401178215468673,0.11348859380318194,-0.08991809175087775,0.13584701828028675,-0.01972736907903305,0.1047009570717349
ft_airfoil_58112,ft,0.2453196579753132,0.23729085630191432,0.17209615699740585,0.33850737231282296,0.14589775881629846,0.2545404953267257,-0.2137632433057315,-0.2333994840926889,-0.17983063763840837,-0.29426275056369205,-0.14342110653700973,-0.14940415742295474
nlf_airfoil_77278,nlf,0.21020508580595684,0.09917072730038701,0.18023251957905087,0.24193464651183724,0.13953471182626223,0.14516168899515128,-0.18785646145933255,-0.13548415661821095,-0.18603536027619666,-0.3097645147591726,-0.06468894374306533,0.062315748887859054
ft_airfoil_17156,ft,0.21392850710312494,0.3487177173030734,0.26528644815617897,0.3706387649109172,0.2999832831567763,0.22933011542982812,-0.16890673943076345,-0.19084166824841575,-0.16681389297503246,-0.16971094149043278,-0.10136537313886838,-0.018353363533763958
ft_airfoil_23184,ft,0.1798893656407039,0.30209532502429337,0.1270632614444588,0.36808585095236224,0.1671113406763626,0.26360522303570383,-0.14773086459097876,-0.11579692760331722,-0.11864472899283089,-0.14475086837466625,-0.12158193490409702,-0.09199129555774284
ft_airfoil_12030,ft,0.23571163101910084,0.2777639396719887,0.21958962468979126,0.3482956743346205,0.2120825195828594,0.2415315699436305,-0.19228731109429026,-0.16011053982732834,-0.09219850411270304,-0.17811689767239003,-0.044312710435272365,-0.04364837319329075
ft_airfoil_39348,ft,0.1312135288178075,0.2107501096667122,0.11897678100789863,0.24396462384228473,0.14781482621482317,0.17257588755129186,-0.07008537234971478,0.06552163678565123,-0.0340735459363988,0.09956538950436723,-0.0042750642654840595,0.1303810049200203
nlf_airfoil_96322,nlf,0.18815263506490906,0.16420814010646725,0.13742395604906152,0.2145880119174041,0.12645741846188555,0.37512908997114336,-0.1991283225109269,-0.17600141170937444,-0.262046846117694,-0.058009583222328874,-0.0985082527305934,0.14817028553651654
ft_airfoil_9247,ft,0.1566408394454532,0.28491650937983426,0.15764716409347518,0.25305542605814707,0.15273031227495956,0.17232984363278384,-0.11550336744871578,-0.06554516497568699,-0.06527012145557859,-0.05296981003558443,-0.027822160427566314,-0.0542861441049306
nlf_airfoil_40295,nlf,0.18348915365031887,0.31104701128681606,0.2728102101726956,0.4102518172608823,0.21159353096922953,0.2691043728519977,-0.14315085771490008,-0.040041487126826064,-0.25067679844906204,-0.02730166308574726,0.003359842702163866,0.08447851601760985
ft_airfoil_23115,ft,0.16922389490821563,0.2874892609766868,0.18571177947179282,0.30289842771151987,0.22719725743865293,0.23977968882994136,-0.11177083999577792,-0.12653809187197296,-0.150678210922207,-0.1314049398334807,-0.07683887766757688,-0.004793759728387682
nlf_airfoil_40476,nlf,0.18991094814336892,0.10493424261090484,0.19887745679378366,0.12457137941388689,0.18585980439868638,0.13124108881887966,-0.16365156439879686,-0.03440357499862992,-0.18094645651524557,-0.10090923745402096,-0.13840830464175094,-0.1752934312886683
nlf_airfoil_1040,nlf,0.13876565965096896,0.19787204929116337,0.13901408379136415,0.22612944362141582,0.15806800085744227,0.20564723941786409,-0.11421524857359697,0.006952672329334747,-0.14064734661605394,0.005100470103608891,-0.07405686326892548,-0.00236280804012958
ft_airfoil_39556,ft,0.3046478426956594,0.5017906926044203,0.2959642957188889,0.5127578493598126,0.2942689835577873,0.47235736801175104,-0.21702982006811916,-0.09923350201709488,-0.14236971877388,-0.08031382245575004,-0.05418700512813346,-0.03551416723511464
nlf_airfoil_44684,nlf,0.1908875684078088,0.3241004683258942,0.19355133377357492,0.3949704366747754,0.23677645395350155,0.22594071282688247,-0.12695813791897706,-0.15777601724606158,-0.05211969325269804,-0.31234412099716286,-0.08764886897887245,0.09290064638278421
ft_airfoil_49666,ft,0.23244052632638096,0.3995305070669921,0.22926477561546915,0.39651856349823544,0.25025859353596425,0.2627400444723641,-0.14828498325653489,-0.04345238703035066,-0.10045615846682358,0.007914542391657604,-0.052068518016065345,-0.017051205700082384
nlf_airfoil_31405,nlf,0.2630447122915263,0.34559107355484797,0.28623962202736686,0.4842519519090037,0.20782766980866235,0.39831251934980666,-0.14422412095397968,-0.009752215155087889,-0.08950381675342359,0.12462238975787437,-0.0012614482162537233,0.26737841440129734
ft_airfoil_15242,ft,0.19182064191905657,0.3031449181271565,0.2343027882353465,0.33893093804865426,0.19071886317694103,0.2705747625156482,-0.11412008489492304,0.0004660553766870981,-0.12470991812499461,-0.025491589048422227,-0.07029651245626796,0.05282609057590095
ft_airfoil_2074,ft,0.2970767581306369,0.4907620419233084,0.2787545010742571,0.48067366803023936,0.2981004222922336,0.39045331805503763,-0.2102629154684988,-0.09172321497885991,-0.1487835289016748,-0.11064723716562308,-0.11946660556866229,-0.07866112811068696
nlf_airfoil_45277,nlf,0.0951467740375327,0.31624998927910863,-0.054068328509607105,0.37471769160295676,0.10695715214830072,0.2638961108525302,-0.055760543246618,0.08685810833276184,0.013189662515607506,0.03785656846123657,-0.05113981630969061,0.042955979736111004
nlf_airfoil_87754,nlf,0.21398923081369908,0.2517344480456862,0.16149329333443746,0.2526729994464015,0.15848076418232346,0.1936151759015757,-0.10102096632907721,-0.06349292841124057,-0.23491457103780714,-0.008814012841323562,-0.13793443801258948,0.07894511262019373
nlf_airfoil_33059,nlf,0.25861943186424247,0.40374494665831795,0.2725153733349006,0.26474523817868556,0.2374840796778757,0.4090065582157329,-0.18194740761021766,0.034077592976712034,-0.10766204922001657,0.052092146603420195,-0.02947948186858391,-0.13533389444047986
ft_airfoil_59352,ft,0.15405596396731797,0.16642986542242807,0.1231751801608464,0.15656008457794482,0.1800106468510137,0.15899512784768788,-0.12973539718189847,-0.11039261376985673,-0.10920276290140542,-0.09632282019469178,-0.10791143997686455,-0.03698072201729296
ft_airfoil_41599,ft,0.15744373286759086,0.25910639443727107,0.11948026756126917,0.2901039437307481,0.13544689585115238,0.19696587902547688,-0.07621297951680238,0.07094240802840873,-0.10418329210928878,0.10984127141802777,-0.04043017812055691,0.12339705929465065
nlf_airfoil_87173,nlf,0.16565989273986037,0.3789437428656127,0.2576089268538987,0.38967288515610915,-0.12471504518472842,0.15324365878865503,-0.14196572320224937,0.0899451997847685,-0.11159963701188551,-0.002754765882350768,-0.12981361624395263,-0.3128562327552719
nlf_airfoil_18298,nlf,0.19154917414667594,0.30981921536531826,0.1425628763535401,0.4620375944716115,0.1779325642440287,0.3692590706145966,-0.08435652915491522,-0.07671572674840149,-0.08813269344740185,-0.022673855198385804,0.010352066328541855,0.24621113292956812
ft_airfoil_10906,ft,0.09461438986453213,0.10159792393479639,0.09268064116842756,0.09001054494234499,0.09663834891172911,0.04647720758564571,-0.09632049771569,-0.08663588367127079,-0.08962928581671112,-0.08583583841765637,-0.0919044238815093,-0.05876641114961498
nlf_airfoil_2862,nlf,0.19535736037033338,0.4030119945657231,0.07419669546458986,0.4542316788682198,0.03561442363502208,0.40894791535339264,-0.14839211450449885,0.2890279590760127,-0.07860358425990846,0.23382686485399107,0.0915125263682868,-0.06240312711715495
nlf_airfoil_35939,nlf,0.16658823421668742,0.10499002123860693,0.2049227688020583,0.13511364345999963,0.14525811560673596,0.13612189873373032,-0.1510530838265589,-0.10276232794652784,-0.183459884964443,-0.13571900482340726,-0.08127214732954123,-0.01352311331954407
nlf_airfoil_12313,nlf,0.269925271076974,0.12419691091468743,0.2767090931346272,0.18294960493700327,0.19897288167594307,0.2005237734307439,-0.2765823541925754,-0.09139071678785499,-0.28130588539158846,-0.12235079373836541,-0.12207165503600678,0.0559283414193299
nlf_airfoil_78394,nlf,0.2683590684792492,0.43967913188281704,0.29233767171386843,0.37891570860940166,0.2030256792376797,0.414920216415014,-0.19852203077548605,-0.17125898112214086,-0.1307221864011302,-0.01060546617929595,-0.024217721864853756,0.08981182865182061
ft_airfoil_12676,ft,0.15417751749620554,0.24184140072710986,0.0998326625742416,0.27241859482423386,0.13961915636042144,0.1013005181710719,-0.11257746773473173,-0.1139711741466142,-0.12052630954527312,-0.17504139233480873,-0.17982627470751963,-0.13606844004324092
nlf_airfoil_51865,nlf,0.17660887280752383,0.17499648090962278,0.07999106006547041,0.25714262231027263,0.06721953701537793,0.1967581422237837,-0.09167665672923822,0.0837431672630336,-0.21447646453774027,0.06320604513851324,-0.11317038811481477,-0.0286683129386685
ft_airfoil_49107,ft,0.14962650411865003,0.33020212865052656,0.16894119558550394,0.3109941669325065,0.17954592304103095,0.1904118770803448,-0.10313473706128402,0.02673312018180592,-0.0998438191143577,0.06418691430212886,-0.10095644690055196,-0.0153668139787192
ft_airfoil_47389,ft,0.16405990177561777,0.37800545474131164,0.1598058472641721,0.4008119913444809,0.12375894407844348,0.2746564524594154,-0.08654075932831291,0.045695244989077954,-0.053505801276121784,0.08967854152214916,-0.0659008189905348,0.09555151612043943
ft_airfoil_53932,ft,0.22002699134511325,0.26426334689938213,0.2340031118295785,0.2448136693459946,0.14111808029472703,0.1461699588730571,-0.18621154773807613,-0.15161705780195495,-0.22367593781383652,-0.08661976385913017,-0.2180496790174401,-0.03223204020647878
nlf_airfoil_18358,nlf,0.17255370150706933,0.2619336045703427,0.15578709795031326,0.33623167781252267,0.14424454047034593,0.37295196269176273,-0.13362093531487157,0.013744207057779933,-0.024808628489951592,0.0037029613030770347,0.03091595083205727,-0.008796997709694424
nlf_airfoil_97276,nlf,0.2303982075709507,0.1538340798504232,0.2761451513986024,0.19562552881944603,0.3048141930990215,0.32270953714439715,-0.11161868567961908,-0.20974208816593948,-0.12568700921421228,-0.40098964420878813,-0.13215606016424772,0.1979675491990871
nlf_airfoil_15328,nlf,0.0650565250531571,0.031472153950324065,0.034829949086164685,0.024787533883374797,0.04444564188359713,0.12405526789810979,-0.08625132245225986,-0.09553517910288384,-0.09930587669923828,-0.12340067638151904,-0.1704440940931091,-0.13378575004318746
ft_airfoil_7242,ft,0.23104236312060525,0.3287475382241808,0.21486611720690812,0.40451934789637123,0.20553987239633975,0.34476684432476656,-0.18967837794790524,-0.19065465742255167,-0.18595453131058065,-0.23702269558429293,-0.1235104478060309,-0.09664981895272037
nlf_airfoil_71469,nlf,0.09449064700736523,0.332735081675068,0.07342752577851597,0.45859455635705737,0.4063304706765349,0.5784210241450767,-0.058629414472357484,-0.05248041878691511,0.006359053831000681,-0.010311480578214334,-0.2669211377859076,-0.21928587664345678
nlf_airfoil_29591,nlf,0.15489017756268877,0.14044771788068205,0.13977658707704127,0.17222758473802194,0.1497961021631258,0.10132981176757462,-0.11874578916173181,-0.10917735931600317,-0.10210737370207457,-0.14047456713086687,-0.06774708412583602,-0.03831474433921646
nlf_airfoil_45564,nlf,0.3093222787086619,0.3879760900238777,0.24075760821954278,0.3553770195104581,0.20341561146883178,0.3167727671577718,-0.27785363950182157,-0.09054471719069637,-0.20527783100503652,-0.09486450159286748,-0.14235537554830796,-0.16636264298786257
ft_airfoil_11301,ft,0.25841649598885924,0.44653395910189797,0.3062096516952765,0.5500627538366973,0.2936942320026936,0.39625080984889677,-0.18278556554047157,-0.08365592146445464,-0.13276904863807104,-0.05891551236985375,-0.058151506938126755,0.054392776211944036
ft_airfoil_11018,ft,0.29162658941607705,0.46510297623763663,0.31099013075343646,0.5487962841984165,0.2995731801180518,0.44778607775026474,-0.2121619035560279,-0.11525781081778436,-0.1201302967470159,-0.10254677754003132,-0.06948818204430288,-0.07284213953482492
nlf_airfoil_92358,nlf,0.2214037496238273,0.3935735627327237,0.23900521019833285,0.6455806936328864,0.08409814449180443,0.40447540928897624,-0.14309991772219502,-0.03885032810689386,-0.08387745578719057,-0.05765910584298207,-0.10238961824430226,-0.04157346084743542
nlf_airfoil_79882,nlf,0.16997637143327174,0.18823733277179927,0.21529741543011632,0.1583338975028803,0.3075743256018653,0.13870134834095685,-0.1513865548740622,-0.09318373126898369,-0.1842112084002207,-0.08182216209086694,-0.21586489858079363,-0.09180230842335327
nlf_airfoil_73127,nlf,0.1788077406917493,0.3350831468759199,0.05006132800645752,0.4930232715864107,0.0598405719373823,0.21366944012201033,-0.16483902788695368,-0.1033653280705315,-0.10101338689098109,-0.12348194327256387,-0.07805702064806505,-0.0423552908010134
ft_airfoil_48220,ft,0.1035950788341587,0.11020597593635242,0.07576409204512852,0.0877215283102206,0.07495683916556371,0.04640512202980457,-0.07930215148017417,-0.08103034088689474,-0.07393825412567742,-0.0725130504915972,-0.07628847354698286,-0.008157734115430982
nlf_airfoil_12426,nlf,0.22115925265301378,0.32143851007947716,0.055569172048201235,0.27026155201046365,0.006022632040527727,0.13112068407466315,-0.11543420548936337,-0.04738398712097905,-0.21357698533588598,-0.03429581891809714,-0.24930791113367656,-0.047634514862595054
nlf_airfoil_6169,nlf,0.20006493218529195,0.5751663595807448,0.06997133360454116,0.597081189596673,0.2363195948244537,0.3552633368611602,-0.15182931562151936,-0.02127823063303494,-0.1595420199667101,0.05453639723866963,-0.10324078245008682,0.07071423719018223
ft_airfoil_25519,ft,0.2656316270912636,0.31084842517415734,0.2999565501042081,0.3910417124461104,0.2688866007341169,0.3572479001752807,-0.21359650563680446,-0.1996039709173582,-0.19099463731132682,-0.20825991223276594,-0.15967719974480893,-0.131667189771829
nlf_airfoil_26313,nlf,0.1903373526682603,0.523442171028574,0.07584906669238412,0.5289381416142782,0.14001705160665043,0.3134553361228455,-0.12327842910860377,0.036016917878838796,-0.05360022185268265,0.06340013971120997,-0.11428247697735584,-0.03458731174100402
nlf_airfoil_4573,nlf,0.1446701281599313,0.20566507056951544,0.23090869193775246,0.2872532869069649,0.024888663490632512,0.13517904578149528,-0.12909253548746497,-0.10712217871429155,-0.18459949211073773,-0.13748146305569253,-0.10862009583293948,-0.0770865943530957
ft_airfoil_7895,ft,0.2127245864067837,0.2302622397269783,0.17674841304535507,0.3430640975111522,0.2073979470438447,0.18794926942437976,-0.18518892273041018,-0.23757494040231408,-0.17862962434142785,-0.27933322764476487,-0.2175652602865103,-0.09852757871887512
nlf_airfoil_10306,nlf,0.16125841140555958,0.24576167801531285,0.1909597971846606,0.2255766767397796,0.08573443708640024,0.1516006589056694,-0.0913802576437044,-0.07978380772555078,-0.06070383755927515,-0.1133172496994157,-0.061242234685678014,-0.09435371417016082
ft_airfoil_22809,ft,0.2399592412884703,0.45522619636647554,0.24287489848120525,0.4727834491297521,0.29902278287036105,0.344928250353771,-0.12078868881751606,0.05562768571601972,-0.06190011106667336,0.09306032035749073,-0.043731833374222734,0.1041772764515148
ft_airfoil_33227,ft,0.20855614057151814,0.3807527077576873,0.22723587076532067,0.34682848724787013,0.24889314593921433,0.3236615586593073,-0.11474267823162523,0.06963974908142692,-0.06470804168439794,0.06890667763986383,0.0636728450820765,0.15012838412190557
nlf_airfoil_67392,nlf,0.5039300465916811,0.5330454862539067,0.3305338577027175,0.5446721745398546,0.1545730117054006,0.7182354497226281,-0.5418917824571479,-0.5198819063434663,-0.30218452408030305,-0.4863074661503043,-0.05255832503068715,-0.5662030648453911
nlf_airfoil_94294,nlf,0.14252926452920414,0.16473722802700433,0.13473057240623493,0.21933017973577817,0.19208609143981212,0.19371980618399384,-0.11372592650973949,-0.08354218709625216,-0.11495662262758616,-0.11747324959864917,-0.12475664707581599,0.1632602537824085
nlf_airfoil_11216,nlf,0.1170037715889929,0.2071356022342538,0.10803018011202323,0.1928997607281371,0.05693922362922001,0.12743851596594644,-0.0728953613062259,0.011620612480655622,-0.11578085067890756,-0.06679005700879498,-0.14385061369069582,-0.10039771856089974
nlf_airfoil_53811,nlf,0.2528971175936312,0.44836975473420493,0.22793711226035446,0.2678008626993022,0.06610351817014509,0.21540260728582042,-0.11239573779585277,-0.03154343780593308,-0.17009237248790499,-0.034032807003823475,-0.26790818138724243,-0.1254625019424706
nlf_airfoil_41854,nlf,0.13210683688007419,0.21442185681225978,0.12609307202175551,0.32718143390318427,0.08345044716013682,0.14946613769953984,-0.09525112045986124,-0.09039979493748776,-0.12000909310007399,-0.059741094554015106,-0.17119349079816032,0.032060539296199446
nlf_airfoil_19965,nlf,0.17746194922710049,0.26385950938187136,0.11326605756288877,0.2692677799959694,0.12304279611525665,0.2231916197443279,-0.14153194062628488,0.21231391256123874,-0.13457321200578726,0.20346667879952599,-0.06161133521624849,0.018314837968164015
nlf_airfoil_66957,nlf,0.24715279375931534,0.32064656029706673,0.2505263491938218,0.33671174888105343,0.2086435780025079,0.26491026900560505,-0.21296277221527615,0.014209312310966705,-0.18182530738778602,0.004824350609437092,-0.11289529117848078,-0.017681000158557645
nlf_airfoil_14671,nlf,0.23621860129431377,0.3107939565553332,0.17093632462492386,0.411620551793216,0.23656708703733914,0.21768588082941728,-0.22405429866879653,-0.24158592936612544,-0.13060395228919364,-0.3450060209148696,-0.15300629716698,-0.12934220070552957
ft_airfoil_63155,ft,0.2332355348972686,0.2856918118547643,0.1594648070899524,0.3088191712968648,0.13980163697821568,0.23755736330833108,-0.18573272136724198,-0.1374898288917242,-0.18546630194428831,-0.11622023103393228,-0.12564518079758852,-0.043246837129991514
nlf_airfoil_6271,nlf,0.1400752173722849,0.08776664999999306,0.09958655759951968,0.048506092052434946,0.0522390871495745,0.06964823078305968,-0.15530205382970466,-0.1829124309507802,-0.14710362197584054,-0.16080532090793137,-0.16102004140258908,-0.12784760897936978
nlf_airfoil_14122,nlf,0.3266219678227821,0.36484234123501813,0.25185281423308425,0.3628835442011479,0.26225767838507213,0.26834390560656485,-0.3245343195601753,-0.23855268096663712,-0.2174185362084815,-0.2556025022609153,-0.16147971799522406,-0.20820516422164334
ft_airfoil_4178,ft,0.19358239606141456,0.32609436912253204,0.18604316098739168,0.35454258293974183,0.21329685270740828,0.20959826104747273,-0.12690125084115345,-0.07911335666956786,-0.08330271702804079,-0.08926910726747195,-0.06636619195965328,-0.023359015649145238
nlf_airfoil_44218,nlf,0.1831656020597909,0.2659889897399189,0.15949194522572946,0.25187613823983707,0.14823660565598706,0.22094880353159896,-0.18516677854741212,-0.15432065937744197,-0.07978461133690544,-0.1598930367516321,-0.08736834733749017,-0.08935281688451953
nlf_airfoil_43373,nlf,0.07536219037243576,0.2107642475087257,0.057622987964714045,0.26723687565654086,0.14783170740739063,0.22763581635151067,-0.02694797073235512,0.13525497021766705,0.023046229743825572,0.18989863538182997,0.05469044753209081,0.20801449571807976
nlf_airfoil_42127,nlf,0.15161183872520906,0.26543517430596353,0.13697968715462705,0.2463587651490409,0.17062497763935444,0.2069388845757996,-0.10382068360958648,0.0024727224192570355,-0.0649234140997969,-0.004730205984413328,-0.01616653002912794,0.03142862381449206
nlf_airfoil_89905,nlf,0.11345449700181162,0.22019389729048772,0.12535431617782766,0.22117199589583283,0.12714105557433605,0.158478631440481,-0.09800901947227061,-0.010970578617461433,-0.0024349361602167903,0.07472248696484213,0.07049183631970211,0.10042034661357825
ft_airfoil_19945,ft,0.13954769682038312,0.2988367309670627,0.09354327191460321,0.35282982035375504,0.1687436072760681,0.21719425072494172,-0.061878044625364996,0.042727555863354874,-0.041549018120352485,0.1055607004689206,-0.009863781829634625,0.09542640336901537
ft_airfoil_12345,ft,0.20041027932112615,0.29666460041447346,0.15370564482744328,0.30393561396937724,0.1439603450533307,0.2476850434736774,-0.12744257702609876,-0.1060453868002118,-0.09380493148101764,-0.1497583499048738,-0.10883995869327906,-0.09276496098946743
nlf_airfoil_91327,nlf,0.22535471972562074,0.3648486276088654,0.21261612197790947,0.3460197178658718,0.11398195265800919,0.3080504113561253,-0.17995249222048487,0.16492269325572187,-0.0794622846434262,0.0733080526034753,-0.06447001004117274,-0.15148976841426304
ft_airfoil_62429,ft,0.13531454833948514,0.2587162827013337,0.14788936570896571,0.2178804467558964,0.173252386874271,0.20134358616912856,-0.07066138332262473,0.09102813041729202,-0.044461701095518946,0.09920382779488303,-0.05991089628642228,0.06879809251747046
nlf_airfoil_55205,nlf,0.12456750710568555,0.03163375678071949,0.15312350667290384,0.05311559517104572,0.12865862191463368,0.08868145169471817,-0.12087124870559131,-0.08194422287736222,-0.15118662931385274,-0.11997662486962263,-0.1327826059059652,-0.06014981337792631
ft_airfoil_22473,ft,0.23463265008891887,0.45592420072122875,0.17245010369247585,0.4907091287620678,0.20920290407969588,0.37034379100051995,-0.15538032363254628,-0.03384896744142975,-0.08839019662088764,-0.02278890727246132,-0.08621626567243637,0.014307814878954701
nlf_airfoil_47353,nlf,0.15118701101664872,0.149353614928872,0.14642796116868212,0.14525346229144692,0.19765781135081503,0.14900332650079656,-0.0795909841718147,0.03613781137509789,-0.067131957106094,0.04077912746834957,0.004878754784556533,0.017970751440258493
ft_airfoil_17600,ft,0.24544097515792362,0.3756649425795224,0.21038951134553568,0.4086139208313352,0.1997113625853837,0.29481906052018997,-0.19422374927078612,-0.07123259711044183,-0.1701398060985364,-0.05213223247528673,-0.1393088850151512,-0.04291041385590909
ft_airfoil_32810,ft,0.22990305694102536,0.36373625217482913,0.20822876115407055,0.35760113978641744,0.20586617124692502,0.2942018001308701,-0.1453199862904226,0.003655287777613113,-0.13217917790760308,0.07300860023660995,-0.09666138272796419,0.07352157566785748
nlf_airfoil_37338,nlf,0.15958402334539032,0.20745964482116924,0.14277841406451972,0.27170832552976204,0.333136915034286,0.329040822522007,-0.16002612003281436,0.01758528778287367,-0.1162527485152449,0.07153331986488672,-0.020211978314051905,0.2683102855230038
nlf_airfoil_26345,nlf,0.16458136059982964,0.3045489773435967,0.10308743054635713,0.35229680667381746,0.13589011276432167,0.32901832724991564,-0.03762642270756291,0.04629063381502396,-0.002469933698862156,0.08828877960260278,0.0612891373344245,0.13495843745098962
nlf_airfoil_57183,nlf,0.2866012890210644,0.4229295673583422,0.44093822904585855,0.5379497562523087,0.258510685476442,0.4298075952773497,-0.2219654519935617,-0.13014165182262175,-0.17194723288018576,-0.05522618450213774,-0.07235692055970297,0.03265094054168064
nlf_airfoil_81888,nlf,0.09880329588737351,0.13794842059161425,0.05363965711308549,0.1468415533927288,0.09057559472931095,0.11494179355413595,-0.08736550039124065,-0.0661413071683299,-0.053729745613575075,-0.05289161181430897,-0.06785325050624286,-0.02440523508250974
ft_airfoil_15803,ft,0.18310795787117765,0.3902102747645042,0.13024209837684864,0.3662637094211735,0.14907184492286382,0.24413512414333927,-0.08837123787177303,0.11188497083608119,-0.06287877268112102,0.18521808734174075,-0.05803564154754451,0.14501554952434423
ft_airfoil_7682,ft,0.23713991488385452,0.36980549178391875,0.2294303399818416,0.4660003373391861,0.21866503693386136,0.37204246512787137,-0.1749452883636519,-0.14826538754513824,-0.13901910634045112,-0.13756135327584842,-0.02667944717142489,-0.08904946063943422
nlf_airfoil_68402,nlf,0.2428761439787611,0.25278375556761185,0.24659687122390875,0.3076657309779328,0.2971475869088915,0.295185125162833,-0.13129395794337334,-0.167711413368734,-0.10789061106400073,-0.24390310950439822,-0.27791371390035785,0.17113312374231138
