airfoil_name,au0,au1,au2,au3,au4,au5,al0,al1,al2,al3,al4,al5
e226,0.13375591495257036,0.18808596299598995,0.1333194553053561,0.14624567321126208,0.16968795989947416,0.06344260126154988,-0.11171728739881241,-0.13221918635572777,-0.09126728940065305,-0.07913408929157978,-0.11023058604022927,-0.007093245355020285
e228,0.1267675873029935,0.16633848397663292,0.12358182204887672,0.10554548380577622,0.1578962965722736,-0.007846829829379232,-0.11595315412764853,-0.15341128708954296,-0.0943372216050123,-0.11904675693882827,-0.11757057742823868,-0.07684007535179942
e230,0.11954445654860035,0.14231499830892128,0.11303835210603819,0.06307359812145308,0.14272475978033103,-0.07943177733793243,-0.12210842161586488,-0.17506810401413764,-0.09935345132790034,-0.160507112482991,-0.12471214113840584,-0.15141304304147013
e231,0.1641001539101356,0.257416657622493,0.16286462341221752,0.2840268455806355,0.2957491670427101,0.09434768501964447,-0.08950203360839121,-0.07933020574889846,-0.13987388519714308,0.0024377087732786185,-0.26367192747833496,-0.0028196363184270316
e266,0.1892886074819895,0.33035500323932065,0.26045780316669515,0.4537596174282491,0.14837605447837665,0.2706673625488452,-0.11183451053246209,-0.1379602754113487,-0.11983833222566058,-0.14804616429596062,-0.30307838017145505,0.11439804082845324
e297,0.11313835432235402,0.17391650694309346,0.10581357184537407,0.18510702482462668,0.1872320455857925,0.006986658153971601,-0.11313835432235417,-0.17391650694309324,-0.10581357184537431,-0.18510702482462654,-0.18723204558579246,-0.006986658153971576
e325,0.1814926372094925,0.2828655215084118,0.1391657334717979,0.1578616537057695,0.10862385071424883,0.04345480701314896,-0.09775394486286601,-0.09411162841863296,-0.1887444379307511,-0.06050924579222104,-0.3812676700396678,-0.08424383452328425
e326,0.18889927896429823,0.30116293143562856,0.15534872953199808,0.1818627372039021,0.12372641390334772,0.08163991303625556,-0.0981324620248697,-0.07292271873497416,-0.19299607373321423,-0.03145515855362302,-0.3739935590851032,-0.04014442417446535
e327,0.19744006926850843,0.31694709414083583,0.17437568211328391,0.20350923158461198,0.13992270239509258,0.1200993022386029,-0.09795283578511911,-0.05436417390697931,-0.19230110889621432,-0.0070036453524439934,-0.3641275076146442,0.002316037840419744
e328,0.20608001230986023,0.3324724902665052,0.19283231767032916,0.22579324949587015,0.15541369589319515,0.15897161293248846,-0.09777126201937827,-0.03534391080976115,-0.1924488451995679,0.017785795504223382,-0.3533064108233416,0.04403642690986762
e329,0.2175698249172994,0.3450378481939051,0.2162945080119671,0.24509769803273265,0.1730265333509701,0.19806522621190892,-0.09344269571825305,-0.019793284667262614,-0.18456083000586174,0.035977405703353914,-0.3354697446022551,0.08338265917662077
e330,0.17520102302102017,0.27728835636974625,0.1311970778905877,0.1455707401072087,0.10200255434390357,0.015136200673800294,-0.08757444457828238,-0.039397686401025034,-0.18622030004714454,0.006471197794489073,-0.29298388515708723,-0.13797598074808468
e331,0.18355897443949262,0.29401820053721556,0.1507676030448584,0.16729812351156068,0.11924814896161648,0.05383099444985921,-0.08686056796164576,-0.02199727258282151,-0.18608875784398712,0.03600326856604337,-0.29027579621694,-0.09326255076155054
e332,0.1918859945039569,0.3110870997639566,0.16850819077182097,0.19140737603431296,0.13481923529920364,0.09421676069761634,-0.08795502688967047,-0.0005031085454186845,-0.19266046394170547,0.07002202820382933,-0.2900425580900971,-0.04921137680862032
e333,0.20323490903021635,0.32477597424930466,0.19224036347369058,0.21065572965786006,0.15361211967483826,0.13317189921552597,-0.08424742089534859,0.017318413944771634,-0.19124622133119903,0.09914782777853309,-0.2847960813331653,-0.00514067196363517
e334,0.21195185808938694,0.3389400740887306,0.2117950456097887,0.23187542731250116,0.16936228922938962,0.17108947055767487,-0.08337908839991184,0.03876963940795881,-0.1949137202946651,0.13291484994530905,-0.2816319588761106,0.040753354538974156
e335,0.1917370939516278,0.3111757393472178,0.1533266990858997,0.1669736216557226,0.1175914190365569,0.04697474274997284,-0.09917529671961496,-0.04829936118610534,-0.22107533387694644,0.02499700502435133,-0.3673602606325009,-0.13082959489930052
e336,0.19993796332953814,0.3291684306403119,0.16834861440371005,0.19401327484082936,0.1310050052268692,0.08670799067712832,-0.09992354974577684,-0.027213975363925003,-0.2269910160349809,0.05857682232056696,-0.3676195514509595,-0.08463858077760213
e337,0.2105937866464485,0.34147420363136555,0.1961619659783906,0.2079511629952315,0.15268898279041734,0.12410176783731272,-0.09916138923994565,-0.007994998613894619,-0.22965725658100272,0.08919716545953299,-0.3651596821343395,-0.039932129630109475
e338,0.2198836077476266,0.356668756466781,0.21639765865822053,0.2296580525829393,0.16896634583036413,0.16232378023786398,-0.09669613908720769,0.011114467901465211,-0.23014087436665068,0.11956969206742073,-0.36092183913207787,0.006069078238693411
e339,0.22906161125520327,0.3700116107172275,0.23703436462438304,0.25111457013014554,0.18445359224380634,0.20188198681561897,-0.09838498993772417,0.033221284167462464,-0.23713753115273012,0.15377100977642016,-0.35971931730052736,0.05093205006697675
e340,0.20638178789487163,0.3407222793998334,0.17062173817947016,0.17955188168035047,0.12915061392939622,0.06156228094668948,-0.1087233640501356,-0.048400289689804865,-0.2484257126696282,0.042637817380328416,-0.4129841236772314,-0.12395239401588616
e341,0.2163273986982,0.35498677766275005,0.1939708766308322,0.19818022211855968,0.1476947942808372,0.09893470623089988,-0.10850430724333775,-0.029349699330788737,-0.25111855017210627,0.07245267544510174,-0.41064356743737257,-0.07857412060692334
e342,0.22717274792607242,0.3682446614488808,0.2184548247577132,0.21694533371188307,0.16628605688022555,0.13767239024453687,-0.10767035610784839,-0.010808710301415836,-0.25286957176629565,0.10144073592451712,-0.4072571072736428,-0.034224614701465296
e343,0.23640549886464166,0.3819693180726009,0.2402583390148348,0.237022269413594,0.18286937655976304,0.1751659972093101,-0.10667701522248274,0.006193714289655525,-0.24590701070984597,0.11492321490680718,-0.3834215061598783,-0.00394995317181291
e344,0.24501966518476773,0.39680423106189855,0.25950451449722023,0.260145797911274,0.19735338255199986,0.21498356093572232,-0.10812950931042321,0.029506963133672855,-0.25987180261228815,0.16313019105134605,-0.4004163112849492,0.05564934318900536
e360,0.20312048897087223,0.1790903952264145,0.22925537915456995,0.1695681279207008,0.15825268005396964,0.11044307110993964,-0.1099701072871099,-0.0975636478254227,-0.1412495447694147,-0.10139008994628972,-0.20719049465711464,-0.0276878531749883
e361,0.20418946366568747,0.17835904002639819,0.23886059185444014,0.16068340436804385,0.15880762567860687,0.08054725120036543,-0.10929844111907222,-0.09242506997210401,-0.1370509541612563,-0.0992551697212676,-0.1865534160602213,-0.052865134951075005
e374,0.13464302431949005,0.22474003267888343,0.17841179277815217,0.24075844258955342,0.15275091023039838,0.13825135767564983,-0.09653657678774447,-0.08332538050182436,-0.08377872516174806,-0.06065585357416838,-0.12605855448061232,-0.033380661986540175
e376,0.169340001218467,0.2803906215585473,0.2542470898842687,0.17523175094536492,0.21333699425922867,0.08728581693960905,-0.02284778058581821,0.460763713315807,0.05575903548598432,0.32209034367584694,0.11897952029848681,0.14810451275187103
e377,0.17549880371478518,0.28694031522044866,0.2569115334907869,0.1846768034214079,0.21628292682331593,0.09959234224373668,-0.05045057299412042,0.30075130621379303,0.20198436799767394,0.24362014990947745,0.18648774481816294,0.13701858026286207
e377m,0.17549151591379114,0.2869769997973377,0.25681530951718634,0.1848298463730443,0.21612718671607978,0.09969421397670138,-0.09264199785695795,0.5103915145273796,0.08496603609917114,0.2586740017222908,0.16832987813747938,0.09605769227285992
e378,0.17035570824434276,0.27203593011987254,0.2506130455931229,0.1446728503613251,0.20625806737185284,0.045090744653276414,-0.05054061215933702,0.24457201933750655,0.22022478391427922,0.19106512145503374,0.18347835290424738,0.08424502997412962
e379,0.1625444382588767,0.26843111943376935,0.24408024178334053,0.14011503423932706,0.20073408962674963,0.0357776952163025,0.013205771425228026,0.3485258365495431,0.07828942322285184,0.2770733137839685,0.10921903504990721,0.08936389344243517
e385,0.15911040344487867,0.28308821760920366,0.21994092904768373,0.31760397753493946,0.21544763679172463,0.2615386744361292,-0.06847104645854628,0.07090542229155557,-0.03637287489875267,0.1805625862291791,-0.006799707825753582,0.2779740410247904
e387,0.1459048547671176,0.2378742104675422,0.21393029310433753,0.21780540248263258,0.18165408547033862,0.12322904949537601,-0.08039768697780311,-0.004124676943608827,-0.05179015041692849,0.059197743237930346,-0.040592171006937176,0.09870400598441771
e392,0.15104191191131988,0.2576706239465708,0.21372145188531885,0.254542113017,0.19072970212419005,0.17248726551138296,-0.08914292811528117,-0.016527666746821476,-0.08236813994049753,0.06558811943614783,-0.05213046328304993,0.14402204907401417
e393,0.16162139461575206,0.2767320748119832,0.22519732984859608,0.2927670976370554,0.2097916886422975,0.23891182090206026,-0.09771740416765458,-0.03540285839006667,-0.11486840038316962,0.0726248470885999,-0.06009174114240205,0.19359007333910758
e395,0.17698482247706826,0.32289119965242336,0.20690586285516724,0.41017182151890275,0.23788993952974874,0.33715774612710364,-0.11339961533963976,-0.07312631292684803,-0.03219226800530784,0.06271596641881155,-0.012850784133140614,0.2515043329832943
e396,0.1868708112844734,0.33936150920947994,0.22458050781374683,0.4272351052861204,0.2570171688242745,0.32740620642533774,-0.11676539051447508,-0.07674366685343699,-0.036889509402001676,0.05623105074077723,-0.016772525335762702,0.23770685000294126
e397,0.18374210802066834,0.3396095885514454,0.21277150366666386,0.4523031506678472,0.25138852167786757,0.33196411576846796,-0.12129472362637486,-0.09794590957624669,-0.04430040080275481,0.0404650032255027,-0.023447233203786888,0.23329101066232222
e398,0.19867092641180492,0.34441633183428305,0.2643373099191595,0.40742706796953976,0.2521492817410329,0.3200154187696162,-0.12505312495283524,-0.09711240994775779,-0.05266672516144591,0.04189821024772154,-0.029369443805251003,0.22979731879909238
e399,0.2003241256593792,0.34789874783362307,0.2655533746225073,0.4134840397698916,0.25339468475929916,0.33106522308020364,-0.13113816171766685,-0.11893197561679111,-0.06644951194595775,0.031609272547032614,-0.03881962036564345,0.23682887969366304
e403,0.16072654293787356,0.2594043600806757,0.22708216100060924,0.22071622223786672,0.42994215493898763,0.3084090921759886,-0.11578783441782796,-0.1423864441148886,-0.15903916137190843,-0.1858632329829575,-0.03554253073259941,0.24818503118228116
e407,0.16245561578572723,0.25918427927682564,0.21547517253129012,0.26623576496578333,0.37931672326611976,0.3458538547453692,-0.11028022397497539,-0.13656822444550554,-0.13103642636218765,-0.16588902183540238,-0.028416586660505422,0.26401220246582346
e417,0.14593088060746173,0.24236799025300093,0.19314042458594707,0.24998476465105857,0.3279638229747138,0.3990637400994941,-0.11086144783238741,-0.1411105745484678,-0.15472693121809084,-0.1849554256978626,-0.03440966931984623,0.24882061715231507
e420,0.3548157527785239,0.4318662691890115,0.5277614866295083,0.4046007343701007,0.3832052824135827,0.5487962255622808,-0.12727559526049861,0.09905577498291598,0.08964650369056607,0.23134396500584925,0.11260711349357717,0.3129298244119213
e421,0.3079039908753343,0.43536267868185885,0.43898254703863804,0.3497588069036467,0.33458046406764014,0.4101870120269752,-0.1403578461177244,0.04060664230134106,0.052981175629566335,0.14629306669440797,0.07137761887156839,0.18852316846768016
e422,0.2883427505693345,0.403574380229206,0.39412269180910653,0.26107655453809936,0.3034072379280311,0.2700046257245139,-0.12623030065304988,0.005640526698588964,0.02233778723580647,0.10316798080659595,0.0260007537822148,0.07011738692744915
e423,0.3040469063986399,0.4127719515850643,0.4067248477843666,0.49103168246737117,0.31782754302417116,0.5558502503478777,-0.12240723236460917,0.10750304076086786,0.09044681813236533,0.21003011568156216,0.1233967483190746,0.29553301014352695
e426,0.18564408654214076,0.19998013267870007,0.08005334740444905,0.18815196405167095,0.0733018586944614,0.084807013340283,-0.17454193804083118,-0.13530733765262812,-0.0833725444764696,-0.1043320492256164,-0.06164150219308413,0.0056200446210666125
e428,0.18696598632707429,0.19097850674163855,0.08876274272613299,0.1732393969343603,0.08135130139858462,0.07329625733441601,-0.16846392217135356,-0.18377824685496078,-0.04042948421786354,-0.14252622313330376,-0.04485053418741236,-0.0064898426530378426
e431,0.20522327806621418,0.3464561758442437,0.22056113146652825,0.4484447685701803,0.25894399538988117,0.3175860392382096,-0.09804190177816702,-0.07435784007980042,-0.08493098290066588,-0.08788801399359611,-0.16383365095374386,0.209306376950459
e432,0.22477064406007263,0.3552911430687461,0.29120685925504064,0.3985412551600805,0.23883774954437387,0.3071809992183497,-0.10644759487008844,-0.0743219799148668,-0.0966104235539747,-0.08685000277510938,-0.1722849259607544,0.20464660084632058
e433,0.1922754047010057,0.3251977839371,0.20505086567783995,0.39840041613006183,0.3157604206758803,0.3175780727923298,-0.09168376186616119,-0.0720627444095332,-0.07678604270607757,-0.0848232046691025,-0.1574653965993045,0.21723843959243763
e434,0.19494284897587097,0.3242310409470369,0.21223372125010742,0.4071072717659002,0.23960985712576843,0.24084708038703373,-0.08915051220639222,-0.02988781646281423,-0.11365582102818457,0.04404215438590717,-0.23358501911701549,0.14989572906412438
e435,0.21256035186684297,0.36117632389212595,0.22672662382061018,0.47474911450701685,0.27440376093947144,0.3664006070207676,-0.11148006167647596,-0.08035854177445809,-0.13519922182058966,-0.10396747889871799,-0.03615897225713984,0.23437536943677204
e471,0.12625222316097726,0.2214336183402495,0.13422553335620455,0.2719925551753433,0.2176656457237401,0.2850057851114603,-0.06023118312052108,0.05286820657933686,-0.023953286279073994,0.1646846416085004,-0.0008146543725623761,0.2786535119190863
e472,0.2039567201711345,0.20860979154205964,0.035177945520989795,0.19411362387841063,0.05783140781606645,0.14006914580309665,-0.2039567201711345,-0.20860979154205964,-0.035177945520989795,-0.19411362387841063,-0.05783140781606645,-0.14006914580309665
e473,0.20972405536530603,0.3318053033431557,0.03660459974709729,0.2455509930647347,0.08503470992361928,0.1520344349782129,-0.20972405536530603,-0.3318053033431557,-0.03660459974709729,-0.2455509930647347,-0.08503470992361928,-0.1520344349782129
e474,0.2029722510141062,0.26461752331466115,0.06142807288176903,0.17937664306262713,0.1527365109215894,0.10130772605412165,-0.2029722510141062,-0.26461752331466115,-0.06142807288176903,-0.17937664306262713,-0.1527365109215894,-0.10130772605412165
e475,0.20992633718004794,0.27282043759940133,0.09361555652499963,0.17141319143994588,0.21299276398499278,0.11903818353375781,-0.20992633718004794,-0.27282043759940133,-0.09361555652499963,-0.17141319143994588,-0.21299276398499278,-0.11903818353375781
e479,0.21095477148124916,0.29137084655091183,0.13771130401183324,0.1889756302627438,0.1295899696716432,0.0764533221939364,-0.21095477148124916,-0.29137084655091183,-0.13771130401183324,-0.1889756302627438,-0.1295899696716432,-0.0764533221939364
e485,0.17174275109843512,0.23673234079971317,0.13563355834174295,0.22781838665810328,0.15747306348188225,0.10402817471608632,-0.11952116982549733,-0.1372535994084326,-0.136938155307271,-0.10446484343196312,-0.23127360138365743,-0.00492965364763656
e49,0.3238734573519384,0.11651453531176026,0.48096641713916327,0.1679826453636432,0.4337199112435779,0.6318012897020941,0.15939478109644223,-0.12533217428788318,0.4282561077274653,-0.17096114645441232,0.31936439169467373,0.17951179962225144
e502,0.15167847974841467,0.2794976354962625,0.143795088652023,0.42216792492848454,0.13736488436088432,0.14582697679108622,-0.10613193702804019,-0.17607996147888474,-0.08244949590047908,-0.28925865469414946,-0.2005806955700522,-0.03286124833657928
e520,0.15164532706784814,0.24449741579528722,0.10731437720888704,0.3189099190197588,0.1093672007816179,0.034525818806143596,-0.15163715395998037,-0.24451637575945034,-0.10735822964504743,-0.31879421046368145,-0.1095035962261526,-0.0344185818561927
e521,0.14295323934472312,0.22716174904344594,0.09699893571214195,0.2681338763612985,0.166406332588725,0.017845661664972458,-0.14295523906787555,-0.22715021865425633,-0.09703462474498017,-0.2680640661498124,-0.1664991194641469,-0.01775870795979836
e540,0.16374103429928583,0.2955841268266169,0.15751328880395854,0.43013823561476405,0.19843319696646158,0.2611632194737167,-0.10116052888486687,-0.19953157884311373,-0.065063449276827,-0.3477134525936807,-0.2149727516144399,0.09160857471345803
e541,0.15898604696855326,0.2962248160808555,0.14335950469776593,0.4264300840577549,0.25463188506637197,0.2092895796344573,-0.0993139681373188,-0.17738087339051306,-0.10838016637422075,-0.2267911254911208,-0.3730188251585714,0.12194400182960148
e542,0.18117509805546891,0.2941689898501382,0.21609340448261907,0.3683550305467408,0.18433257098333622,0.23451367210110977,-0.1038862432261635,-0.17610536340947558,-0.1134581200449058,-0.22707574361817895,-0.3677240252762187,0.09544561150245903
e543,0.18357941101088612,0.2987775402701587,0.2185013110311474,0.37601100128515136,0.18914689651369587,0.241957781625425,-0.10564613696646571,-0.1958598396475315,-0.07474393588746217,-0.3359973967080006,-0.22304889559851154,0.07705504834301669
e544,0.18567466179496267,0.30305996625968734,0.22043274518149766,0.3831571929163171,0.19353411935640083,0.24871317540726506,-0.11029963903278464,-0.19876548923299103,-0.07828085722453797,-0.3808215122544054,-0.10483443648736863,0.05239705228003374
e545,0.18746590610963262,0.3078424345459884,0.22744357212050928,0.356927929680719,0.1956981713913427,0.2541870451793201,-0.11876315935889302,-0.17834344918191108,-0.1455119692282331,-0.31258324026765066,-0.05904600248742259,0.06405905552571182
e546,0.18084287110674965,0.291172633938771,0.22489878989835593,0.29819191773554904,0.1909975599171836,0.2206124846929836,-0.10654350992481977,-0.18351653840027793,-0.08279552296267204,-0.34336421773357245,-0.11278753800215645,0.05528057983332363
e547,0.19608487922604512,0.3112492157562481,0.2584002654458165,0.31110389808377636,0.21480522986705763,0.20933976921404954,-0.11083428080594881,-0.19029857796936078,-0.08756101012435953,-0.35413807791348806,-0.1172863393105711,0.03707170134108529
e548,0.207650940144469,0.3152395461074261,0.3001657161738408,0.2449116760286088,0.1808998607824389,0.19595930826333688,-0.11184156666897413,-0.1885643867669748,-0.08848092216191253,-0.3492361766035753,-0.11802529642045605,0.047641675200181186
e549,0.20228938397335675,0.32355722918620317,0.26437617360738064,0.3360114225950967,0.2227036644936945,0.23758937965435054,-0.12747246947183052,-0.1651329115776065,-0.2080884705057635,-0.2250818612856298,-0.06923117748975664,0.06031856049188689
e550,0.214284745130889,0.32668245817224784,0.30959750736272895,0.2687531863149625,0.18872541480468474,0.22364570977570242,-0.1282970385225398,-0.16325166700669203,-0.20906633748737985,-0.21997673025356546,-0.07004432028805262,0.07105934609205762
e551,0.20656176322523992,0.3339201153091339,0.2713601768744742,0.35279227422230136,0.23242381057690165,0.2590350562909433,-0.1367283192092384,-0.16460325928481923,-0.28532134052573,-0.022661968787777646,-0.12671175725796333,0.12061772864390853
e552,0.2194341663610626,0.33617287986466937,0.3171630124861853,0.28930425558348916,0.19518054661929277,0.24618875241544017,-0.13669322847441606,-0.16365084446301298,-0.2846279184498695,-0.019007869704066913,-0.12656984528327234,0.13097898611114964
e553,0.208958931208223,0.3476944114090845,0.2547025712421061,0.35143641031012945,0.22995695586339893,0.27937012905122593,-0.1380407696019437,-0.17858964335536737,-0.2756366697216768,0.002224389007813188,-0.12517120637488854,0.1550324698551066
e554,0.22016774192599003,0.3540520535889822,0.2888056223183626,0.28545456062993046,0.19677448926181654,0.2654939506871816,-0.13868465157402773,-0.17598044481866415,-0.27673209945230587,0.008163609203040698,-0.12578264258948976,0.16664569395833084
e555,0.19061429622103931,0.3035116044091927,0.18947168395303,0.3252488590369664,0.17961765365256688,0.29836432165052923,-0.13244836426426834,-0.16507326184351245,-0.27178328002244806,0.021895639555013953,-0.11909049932824141,0.18732477372941495
e556,0.19837449546745253,0.31380599472983844,0.2002377138668709,0.3460377339999777,0.18838539368025758,0.3348753293465319,-0.13132103849178492,-0.15467661269231933,-0.2608444379595503,0.05360857539750861,-0.11067603048984742,0.22655845424783835
e557,0.2055408530089957,0.3275374481122897,0.2086859013479052,0.3720511258434797,0.1956110145454523,0.37306722532882214,-0.1305027916576056,-0.14296988265538813,-0.2501225498739477,0.0862548973098913,-0.1027046705273941,0.26602625602496865
e558,0.20853999752295851,0.3926623517992406,0.18608902529393032,0.34870326291385545,0.1802810648405977,0.30796150457127414,-0.15278639206255304,-0.19666928596202776,-0.08399575662258409,-0.012376481984618937,-0.0641145499727502,0.14189643016837616
e559,0.21583912515611173,0.40069115744259676,0.20277495929488204,0.3721735315570368,0.19373643727750203,0.358513307256356,-0.1562565775268532,-0.18431612533377148,-0.06991794427638784,0.017646452479471584,-0.0527486154587755,0.19385890442370632
e560,0.22105240424974995,0.41230685856182825,0.2145258093391158,0.40111765410897793,0.20298217054407794,0.4110565362172662,-0.16097610593579606,-0.1720897037233046,-0.051886448972927754,0.041813573222868425,-0.03431297509929781,0.24256363038182274
e561,0.2372913051783383,0.43577480388745615,0.2459395815201884,0.4050524808279272,0.21926848338895363,0.399698612791288,-0.15936137718056775,-0.16508995659644565,-0.0651047885850591,0.046083093308720985,-0.04208916738058288,0.23258405507824087
e562,0.1971326897372714,0.3678365465829869,0.17802918453846164,0.3677257488440361,0.1771774010563637,0.3774265853113472,-0.1419704753297301,-0.16354864463360358,-0.10865498694382547,0.03990933304962456,-0.06615487977720169,0.21085222318510607
e58,0.13128157925916692,0.2640546630490902,0.16362875939339735,0.2757392554547704,0.33378055473779344,0.39692864727138727,-0.04978623207840459,0.09343161149758769,0.058672700481508355,0.18319096572268204,0.09069423515625731,0.3897367427317515
e580,0.2031450243807468,0.3576999567816225,0.24374186238343012,0.37568227398956705,0.2656366372222534,0.37961812122937516,-0.1227438888154382,-0.06778799045816786,-0.22719041077331661,-0.016446861736772313,-0.02833348186094166,0.260069115530719
e582,0.19824728223817495,0.3464571325660126,0.21267415507832188,0.4477149854842691,0.25242452829937645,0.31062086929497035,-0.0893955623203231,-0.06925028377868242,-0.0862775929668411,-0.0375740379804585,-0.24672607938878768,0.2272502593445467
e583,0.21753728605355654,0.3754115888770835,0.2520392972611921,0.486859528163312,0.21256288441567442,0.3123219967302798,-0.10300813972408555,-0.07840985446242574,-0.11221434966618501,-0.05238380546829348,-0.2620797422216269,0.17937568712899093
e584,0.21914876637781908,0.37521524961176156,0.25877188842015875,0.4862006392503332,0.2136275143450755,0.3270033481376639,-0.10642563516144654,-0.05667184113918389,-0.17403896375553457,0.06377089632874025,-0.40525313389357015,0.19922785614965507
e585,0.19793191185144063,0.344282729182877,0.21310012490813862,0.44243874427241003,0.2536678813001458,0.3008971891290408,-0.08880393580633819,-0.07412574006013542,-0.0669497018378373,-0.08887402968636898,-0.1485661378104764,0.20141341007896488
e587,0.20964146124877622,0.36575186375194757,0.22341902195586683,0.4836803370064054,0.2727913041152646,0.38149677999669435,-0.10558182029919619,-0.1048403934261517,-0.10825910372951461,-0.15632116463107193,-0.05365939250212916,0.23807007951894787
e59,0.12934537714630379,0.21259247013632682,0.15603338893742347,0.2431510487803524,0.25487013692744537,0.35678963956710763,-0.05773510424597889,0.08755083283481759,-0.028152059050876116,0.2149456666037192,0.005547321743762755,0.33321962150234263
e591,0.2984895595640173,0.4433285830327691,0.23796708170037573,0.45806783754539576,0.2425002457822938,0.47250892714645065,-0.15498897406309015,-0.018670514598236147,-0.13510060424608727,0.2037006158986886,-0.048249974828745386,0.37632995815026343
e593,0.21262581964128152,0.29438310963443115,0.3714719916974576,0.026822755115746687,0.19969601728757963,0.017557988141249984,-0.10789227222066997,0.00842481492740769,-0.03675070484116945,0.024502517958025136,-0.041493743087840616,0.023416986275429673
e598,0.2087925110306327,0.31718741268498457,0.26869044089715965,0.18088596028423176,0.17413716648127153,0.038162695502302287,-0.10812472083101837,0.005939867906897111,-0.03777242516989393,0.019563387918561454,-0.0432726110499405,0.011904093843462325
e603,0.2163359871946472,0.3700826747009346,0.26746104002052584,0.4840887383986324,0.18178814902230594,0.28970607639628965,-0.1307168710386613,-0.167276441027479,-0.09499098851396798,-0.27465609068408325,-0.1939355577502217,0.18921347700510482
e604,0.22237355442957846,0.35685748033797415,0.2633282633316161,0.4678887167306841,0.2735249720829147,0.32068771611431013,-0.12466473059833288,-0.1598454220394511,-0.12681094806479157,-0.25300947494616943,-0.09558378633409403,0.17235717833347705
e61,0.14103473847707057,0.27492443478972883,0.1427719414961922,0.3753942207281562,0.2015387423480599,0.46030111794020956,-0.04396775305257534,0.12920111409245197,0.003922574380881366,0.27279488928109497,0.0350864012799282,0.40132334256637014
e62,0.12609550217692447,0.23734530257724518,0.13251264329497692,0.3094366827647669,0.184492013052442,0.35140081248157856,-0.04987991710111197,0.08679269694706399,-0.0006164827057733649,0.1974585994951025,0.01774367193571447,0.29592587393160175
e625,0.23278822706680186,0.33286778510067044,0.13888917751054766,0.25954521612277415,0.13437050579356016,0.08994798285715255,-0.1273390421778041,-0.028070812984131,-0.1768238714451167,-0.022317876366526098,-0.27862430312058356,-0.12499756460823344
e63,0.11426018649249325,0.22232449153394773,0.09701119662341268,0.3024240373902265,0.13211477212577283,0.41221614254237327,-0.03622333488961953,0.11777827234669988,-0.012076961674552758,0.2539979883420926,0.022715636760586803,0.3865696091364156
e635,0.201490308569759,0.3136541268103067,0.16002873273960422,0.1480523544166391,0.12009085919598496,0.013413241169074924,-0.07853315291943282,-0.05194033767501781,-0.11392311038780906,-0.0733531647906894,-0.16049056019543836,-0.1806117759556055
e636,0.19105966661041668,0.3457752322466997,0.15216112104209076,0.19096799924493962,0.12120528941593973,0.05724774927491225,-0.0948640928793724,-0.015478779144503463,-0.14796090168314519,-0.01809724680923136,-0.17675766239953233,-0.1333274815031872
e637,0.18670692241527356,0.3715819413454995,0.15453531208711738,0.22599107272807786,0.1281726978377302,0.09916587222806547,-0.10521939036870884,0.018011308598183444,-0.17448979057065703,0.033535253190747676,-0.1884096349579073,-0.08520244009801153
e638,0.23540834291796794,0.34872297823777115,0.247385928168739,0.1964046157208368,0.18625325956913874,0.1324775728527539,-0.06211423866202022,-0.0027398304021049244,-0.10317336031938064,0.010042268301896005,-0.14255496296979175,-0.05042869353445052
e639,0.23057551225329823,0.3734950119847064,0.24823100844023396,0.23322725712820722,0.19081326277077343,0.17585134111716416,-0.07321035478450032,0.02854947047613983,-0.12693414779845,0.05764128727799998,-0.1512080464829187,-0.004596288365141278
e64,0.136305466249611,0.2206447459820166,0.14498788644331378,0.23282879414075436,0.2048410746063782,0.22896248291776364,-0.08246590102192698,-0.02742565667330414,-0.05779841386466867,0.06313993922857661,-0.05200745774463694,0.17030897194826183
e642,0.1798972546708973,0.32882589717358807,0.1774115871084488,0.4573274968783083,0.1357315042090433,0.2159353826447402,-0.11302094339756652,-0.07532182484187908,-0.18789124930664428,0.037913921688373084,-0.4012057027993544,0.11644598013303442
e654,0.23486905864227312,0.3886456179713954,0.236262825604851,0.5631021924255083,0.2159448613238572,0.31918978828527256,-0.12423896057157761,-0.09907550693064535,-0.1029038280219039,-0.0934750841557958,-0.11910629634941403,0.22848895867748806
e655,0.22318048655337538,0.3711710365565827,0.21751349955159827,0.5377101106573144,0.20098504052892485,0.27848040414123076,-0.13103408963430438,-0.13160940918623804,-0.10895919207124971,-0.12535585744388966,-0.1704493101068466,0.17774419423243615
e656,0.22125236701334988,0.3800353869750408,0.21336888465875084,0.562126714100713,0.20624814589905827,0.28480094738429546,-0.11567295355017292,-0.07351339621049607,-0.12077278010433384,-0.0044058868353354826,-0.21732433445044916,0.20699130664536397
e657,0.20936145366779177,0.3745646681834136,0.1803503839355404,0.5464410826871398,0.26172544068758913,0.27499429412172827,-0.11062197354792275,-0.07334009891175078,-0.12020801914176626,0.00830652514542362,-0.22497539232332936,0.21506176099092136
e66,0.1515418848677583,0.26418213390515144,0.16271066099813464,0.3023704677874611,0.23036583277678546,0.3111668903999248,-0.10194732157727293,-0.04077416160127087,-0.06455111203117345,0.06494531715070194,-0.057173944710999305,0.2048991399087693
e662,0.18277009773431244,0.3585910229684186,0.15734184639216456,0.48358736081524534,0.3256547414341094,0.3152447187381818,-0.11184344634022218,-0.07106528345170546,-0.11372750187357039,-0.02444728448206638,-0.27071282111166095,0.2701161854422125
